race,class,level,str,agi,sta,inte,spi,basehp,basemana
11,3,37,40,78,59,46,50,578,1015
11,3,38,41,80,60,47,51,610,1045
11,3,39,41,82,62,48,52,643,1075
11,3,40,42,84,63,49,53,667,1105
11,3,41,43,86,64,50,54,702,1135
11,3,42,43,88,66,50,55,738,1180
11,3,43,44,90,67,51,56,775,1210
11,3,44,45,91,68,52,57,803,1240
11,3,45,45,93,70,53,58,842,1270
11,3,46,46,95,71,54,59,872,1300
11,3,47,47,98,72,55,60,913,1330
11,3,48,48,100,74,56,61,955,1360
11,3,49,48,102,75,57,62,994,1390
11,3,50,49,104,77,58,63,1047,1420
11,3,51,50,106,78,59,64,1067,1450
11,3,52,51,108,79,60,65,1113,1480
11,3,53,51,110,81,61,66,1150,1510
11,3,54,52,112,82,61,67,1198,1540
11,3,55,53,114,84,62,68,1237,1570
11,3,56,54,116,85,63,69,1287,1600
11,3,57,54,118,87,64,70,1328,1630
11,3,58,55,121,88,65,71,1370,1660
11,3,59,56,123,90,66,72,1423,1690
11,3,60,57,125,91,67,74,1467,1720
11,3,61,58,127,93,68,75,1633,1886
11,3,62,58,130,94,69,76,1819,2053
11,3,63,59,132,96,71,77,2003,2219
11,3,64,60,134,97,72,78,2195,2385
11,3,65,61,136,99,73,79,2397,2552
11,3,66,62,139,101,74,80,2623,2718
11,3,67,62,141,102,75,81,2844,2884
11,3,68,63,143,104,76,83,3075,3050
11,3,69,64,146,105,77,84,3316,3217
11,3,70,65,148,107,78,85,3568,3383
11,5,1,21,17,19,23,25,52,73
11,5,2,21,17,19,24,26,57,76
11,5,3,21,17,20,26,28,72,95
11,5,4,21,18,20,27,29,77,114
11,5,5,22,18,20,28,30,92,133
11,5,6,22,18,21,30,32,97,152
11,5,7,22,18,21,31,33,112,171
11,5,8,22,19,22,32,35,117,190
11,5,9,22,19,22,34,36,132,209
11,5,10,22,19,22,35,38,137,212
11,5,11,23,19,23,37,39,142,215
11,5,12,23,20,23,38,41,157,234
11,5,13,23,20,24,39,42,172,254
11,5,14,23,20,24,41,44,177,260
11,5,15,23,20,25,42,45,192,282
11,5,16,24,21,25,44,47,197,305
11,5,17,24,21,25,45,48,212,329
11,5,18,24,21,26,47,50,227,339
11,5,19,24,22,26,48,51,232,365
11,5,20,24,22,27,50,53,247,377
11,5,21,25,22,27,51,55,252,405
11,5,22,25,22,28,53,56,268,434
11,5,23,25,23,28,55,58,275,449
11,5,24,25,23,29,56,60,293,480
11,5,25,25,23,29,58,61,302,497
11,5,26,26,24,30,60,63,322,530
11,5,27,26,24,30,61,65,343,549
11,5,28,26,24,31,63,66,355,584
11,5,29,26,25,31,65,68,378,605
11,5,30,27,25,32,66,70,392,627
11,5,31,27,25,32,68,72,417,665
11,5,32,27,26,33,70,73,433,689
11,5,33,27,26,33,71,75,460,728
11,5,34,28,26,34,73,77,478,752
11,5,35,28,27,34,75,79,507,776
11,5,36,28,27,35,77,81,527,800
11,5,37,29,28,35,79,83,548,839
11,5,38,29,28,36,80,85,580,863
11,5,39,29,28,37,82,86,603,887
11,5,40,29,29,37,84,88,637,911
11,5,41,30,29,38,86,90,662,950
11,5,42,30,29,38,88,92,698,974
11,5,43,30,30,39,90,94,725,998
11,5,44,31,30,39,91,96,763,1022
11,5,45,31,31,40,93,98,792,1046
11,5,46,31,31,41,95,100,822,1070
11,5,47,32,31,41,97,102,863,1094
11,5,48,32,32,42,99,104,895,1118
11,5,49,32,32,43,101,106,928,1142
11,5,50,33,33,43,103,108,972,1166
11,5,51,33,33,44,105,110,1007,1190
11,5,52,33,34,44,107,113,1053,1214
11,5,53,34,34,45,109,115,1090,1238
11,5,54,34,34,46,111,117,1128,1262
11,5,55,34,35,46,113,119,1177,1271
11,5,56,35,35,47,115,121,1217,1295
11,5,57,35,36,48,118,123,1258,1319
11,5,58,35,36,48,120,126,1300,1343
11,5,59,36,37,49,122,128,1353,1352
11,5,60,36,37,50,124,130,1397,1376
11,5,61,36,38,51,126,132,1557,1500
11,5,62,37,38,51,128,134,1738,1625
11,5,63,37,39,52,130,137,1916,1749
11,5,64,38,39,53,133,139,2101,1873
11,5,65,38,40,53,135,141,2295,1998
11,5,66,38,40,54,137,144,2495,2122
11,5,67,39,40,55,139,146,2719,2247
11,5,68,39,41,56,141,148,2936,2371
11,5,69,40,41,56,144,151,3160,2495
11,5,70,40,42,57,146,153,3391,2620
11,7,1,22,17,20,22,24,37,85
11,7,2,23,17,21,23,25,44,91
11,7,3,24,18,22,24,26,51,98
11,7,4,25,18,23,25,27,58,106
11,7,5,25,19,24,26,28,65,115
11,7,6,26,19,25,27,29,72,125
11,7,7,27,20,26,28,30,79,136
11,7,8,28,20,27,28,31,86,148
11,7,9,29,21,28,29,32,93,161
11,7,10,30,21,29,30,33,100,175
11,7,11,31,22,30,31,35,107,190
11,7,12,32,22,31,32,36,114,206
11,7,13,33,23,32,33,37,121,223
11,7,14,34,23,33,34,38,128,241
11,7,15,34,24,35,35,39,135,260
11,7,16,35,24,36,36,40,142,280
11,7,17,36,25,37,38,42,150,301
11,7,18,37,25,38,39,43,159,323
11,7,19,38,26,39,40,44,169,346
11,7,20,39,26,40,41,45,180,370
11,7,21,40,27,41,42,46,192,395
11,7,22,41,27,43,43,48,205,421
11,7,23,43,28,44,44,49,219,448
11,7,24,44,28,45,45,50,234,476
11,7,25,45,29,46,46,51,240,505
11,7,26,46,30,47,48,53,257,535
11,7,27,47,30,49,49,54,275,566
11,7,28,48,31,50,50,55,294,598
11,7,29,49,31,51,51,57,314,631
11,7,30,50,32,53,52,58,335,665
11,7,31,51,33,54,53,59,347,699
11,7,32,52,33,55,55,61,370,733
11,7,33,53,34,56,56,62,394,767
11,7,34,55,34,58,57,64,419,786
11,7,35,56,35,59,58,65,435,820
11,7,36,57,36,60,60,66,462,854
11,7,37,58,36,62,61,68,490,888
11,7,38,59,37,63,62,69,509,922
11,7,39,61,38,65,63,71,539,941
11,7,40,62,38,66,65,72,570,975
11,7,41,63,39,67,66,74,592,1009
11,7,42,64,40,69,67,75,625,1028
11,7,43,65,40,70,69,77,649,1062
11,7,44,67,41,72,70,78,684,1096
11,7,45,68,42,73,71,80,710,1115
11,7,46,69,42,75,73,81,747,1149
11,7,47,71,43,76,74,83,775,1183
11,7,48,72,44,78,76,84,814,1202
11,7,49,73,45,79,77,86,844,1236
11,7,50,74,45,81,78,88,885,1255
11,7,51,76,46,82,80,89,917,1289
11,7,52,77,47,84,81,91,960,1323
11,7,53,78,47,85,83,92,994,1342
11,7,54,80,48,87,84,94,1029,1376
11,7,55,81,49,88,86,96,1075,1395
11,7,56,83,50,90,87,97,1112,1414
11,7,57,84,50,91,89,99,1150,1448
11,7,58,85,51,93,90,101,1199,1467
11,7,59,87,52,95,92,102,1239,1501
11,7,60,88,53,96,93,104,1330,1520
11,7,61,90,54,98,95,106,1428,1664
11,7,62,91,54,99,96,108,1583,1808
11,7,63,93,55,101,98,109,1760,1951
11,7,64,94,56,103,99,111,1932,2095
11,7,65,95,57,104,101,113,2114,2239
11,7,66,97,58,106,103,115,2304,2383
11,7,67,98,58,108,104,117,2504,2527
11,7,68,100,59,110,106,118,2713,2670
11,7,69,101,60,111,107,120,2931,2814
11,7,70,103,61,113,109,122,3159,2958
11,8,1,21,17,19,24,24,32,100
11,8,2,21,17,19,25,25,47,110
11,8,3,21,17,20,27,27,52,106
11,8,4,21,17,20,28,28,67,118
11,8,5,21,18,20,29,29,82,131
11,8,6,21,18,20,31,31,97,130
11,8,7,21,18,21,32,32,102,145
11,8,8,22,18,21,34,33,117,146
11,8,9,22,18,21,35,35,132,163
11,8,10,22,19,22,37,36,137,196
11,8,11,22,19,22,38,37,152,215
11,8,12,22,19,22,40,39,167,220
11,8,13,22,19,23,41,40,172,241
11,8,14,22,19,23,43,42,187,263
11,8,15,22,19,23,44,43,202,271
11,8,16,22,20,24,46,45,207,295
11,8,17,23,20,24,47,46,222,305
11,8,18,23,20,24,49,48,237,331
11,8,19,23,20,25,50,49,242,343
11,8,20,23,21,25,52,51,257,371
11,8,21,23,21,26,54,52,272,385
11,8,22,23,21,26,55,54,277,415
11,8,23,23,21,26,57,56,292,431
11,8,24,24,21,27,59,57,298,463
11,8,25,24,22,27,60,59,315,481
11,8,26,24,22,27,62,60,333,515
11,8,27,24,22,28,64,62,342,535
11,8,28,24,22,28,65,64,362,556
11,8,29,24,23,29,67,65,373,592
11,8,30,24,23,29,69,67,395,613
11,8,31,25,23,30,71,69,418,634
11,8,32,25,23,30,73,71,432,670
11,8,33,25,24,30,74,72,457,691
11,8,34,25,24,31,76,74,473,712
11,8,35,25,24,31,78,76,500,733
11,8,36,26,24,32,80,78,518,754
11,8,37,26,25,32,82,79,547,790
11,8,38,26,25,33,84,81,577,811
11,8,39,26,25,33,86,83,598,832
11,8,40,26,26,34,87,85,630,853
11,8,41,27,26,34,89,87,653,874
11,8,42,27,26,35,91,89,687,895
11,8,43,27,27,35,93,91,712,916
11,8,44,27,27,36,95,92,748,937
11,8,45,27,27,36,97,94,775,958
11,8,46,28,27,37,99,96,813,979
11,8,47,28,28,37,101,98,842,1000
11,8,48,28,28,38,103,100,882,1021
11,8,49,28,28,38,105,102,913,1042
11,8,50,29,29,39,107,104,955,1048
11,8,51,29,29,39,110,106,988,1069
11,8,52,29,29,40,112,108,1032,1090
11,8,53,29,30,40,114,110,1067,1111
11,8,54,30,30,41,116,112,1103,1117
11,8,55,30,30,41,118,114,1150,1138
11,8,56,30,31,42,120,116,1188,1159
11,8,57,30,31,42,122,118,1237,1165
11,8,58,31,31,43,125,121,1277,1186
11,8,59,31,32,43,127,123,1328,1192
11,8,60,31,32,44,129,125,1370,1213
11,8,61,31,33,45,131,127,1526,1316
11,8,62,32,33,45,133,129,1702,1419
11,8,63,32,33,46,136,131,1875,1521
11,8,64,32,34,46,138,134,2070,1624
11,8,65,33,34,47,140,136,2261,1727
11,8,66,33,34,48,143,138,2461,1830
11,8,67,33,35,48,145,140,2686,1932
11,8,68,33,35,49,147,142,2906,2035
11,8,69,34,36,49,150,145,3136,2138
11,8,70,34,36,50,152,147,3393,2241
